id,name,host_id,price,neighborhood,accommodates,room_type,borough,minimum_nights,maximum_nights,availability_90,beds,review_scores_rating,number_of_reviews,number_of_reviews_ltm,listing_url
36239812,"An Artful Hotel, Glamour King w/Comm. Features",270122518,149,Hell's Kitchen,2,Private room,Manhattan,1,28,67,1,4.29,7,5,https://www.airbnb.com/rooms/36239812
36239871,"Staypineapple New York, Jewel Box Queen",270122518,129,Hell's Kitchen,2,Private room,Manhattan,1,28,29,1,4.83,12,5,https://www.airbnb.com/rooms/36239871
36239907,"Staypineapple New York, Persona Queen",270122518,129,Hell's Kitchen,1,Private room,Manhattan,1,28,45,1,4.67,3,0,https://www.airbnb.com/rooms/36239907
36239952,"Staypineapple New York, Persona Two Twin",270122518,129,Hell's Kitchen,2,Private room,Manhattan,1,28,31,2,3.75,4,3,https://www.airbnb.com/rooms/36239952
36240007,"Staypineapple New York, Starlet Queen",270122518,129,Hell's Kitchen,2,Private room,Manhattan,1,28,0,1,5,1,0,https://www.airbnb.com/rooms/36240007
36240061,"Staypineapple New York, Terrace Cosmo Connectors",270122518,379,Hell's Kitchen,4,Private room,Manhattan,1,28,28,2,5,1,1,https://www.airbnb.com/rooms/36240061
36240195,"Staypineapple New York, Terrace King",270122518,279,Hell's Kitchen,2,Private room,Manhattan,1,28,28,1,4,1,1,https://www.airbnb.com/rooms/36240195
36255541,Studio steps away from Times Square.,25323622,150,Theater District,4,Entire home/apt,Manhattan,4,60,2,2,4.79,25,0,https://www.airbnb.com/rooms/36255541
36260895,Midtown 33 st 1 Br apt with patio!,24856484,400,Murray Hill,4,Entire home/apt,Manhattan,3,1125,42,1,5,7,2,https://www.airbnb.com/rooms/36260895
36267023,Humble Hutch in the Heights,10002937,90,Washington Heights,3,Entire home/apt,Manhattan,30,1125,32,2,5,1,0,https://www.airbnb.com/rooms/36267023
36272957,Premier Home Away from Home,272806641,155,Jamaica,5,Entire home/apt,Queens,28,30,63,4,5,4,0,https://www.airbnb.com/rooms/36272957
36273046,Elegant Spacious UES private room,53686964,87,Upper East Side,2,Private room,Manhattan,1,60,62,1,4.73,59,19,https://www.airbnb.com/rooms/36273046
36273876,Manhattan cute sofa bed,53686964,80,Upper East Side,1,Shared room,Manhattan,1,60,1,1,4.79,53,3,https://www.airbnb.com/rooms/36273876
36279030,Good-looking Room,272602584,90,Kips Bay,1,Private room,Manhattan,30,1125,64,1,5,1,0,https://www.airbnb.com/rooms/36279030
36282795,Amazing unique huge loft in the heart of Brooklyn,270554496,450,Bedford-Stuyvesant,16,Private room,Brooklyn,1,1125,89,0,4.94,18,17,https://www.airbnb.com/rooms/36282795
36286545,Spacious room near subway,174811960,49,Ridgewood,2,Private room,Queens,30,30,59,1,4.93,40,6,https://www.airbnb.com/rooms/36286545
36296958,Brooklyn Delight - one bedroom apt.,272966057,90,East Flatbush,2,Entire home/apt,Brooklyn,3,90,55,1,4.85,20,9,https://www.airbnb.com/rooms/36296958
36301305,Charming room in Williamsburg,15177144,68,Williamsburg,1,Private room,Brooklyn,30,1125,89,1,4.8,10,0,https://www.airbnb.com/rooms/36301305
36302523,(2RW) Perfect Chelsea Studio In Flower District,271275048,105,Chelsea,4,Entire home/apt,Manhattan,30,182,40,2,4.33,3,3,https://www.airbnb.com/rooms/36302523
36306533,The Bright Bubble room,272595681,50,East Elmhurst,1,Private room,Queens,7,1125,20,1,5,5,2,https://www.airbnb.com/rooms/36306533
36307792,Private room in spacious East Village oasis,41698272,150,East Village,1,Private room,Manhattan,10,60,62,1,5,11,0,https://www.airbnb.com/rooms/36307792
36315143,Tranquil Haven-8 mins to JFK/LIRR /Air Train,178272943,400,Jamaica,6,Entire home/apt,Queens,1,7,70,3,4.25,12,5,https://www.airbnb.com/rooms/36315143
36318290,Boutique Garden Suite w/PRIVATE ENTRANCE near JFK,116589400,108,Jamaica,2,Entire home/apt,Queens,1,25,48,1,4.95,252,131,https://www.airbnb.com/rooms/36318290
36322141,Charming and Spacious Harlem Nest,54634154,69,Harlem,2,Private room,Manhattan,30,30,62,1,4.33,6,0,https://www.airbnb.com/rooms/36322141
36323065,Lovely Home Away,273177557,170,Jamaica,2,Private room,Queens,3,29,89,1,4.5,6,0,https://www.airbnb.com/rooms/36323065
36341389,Spoon's House in Bed Stuy Brooklyn,59333822,70,Bedford-Stuyvesant,2,Private room,Brooklyn,2,3,32,1,5,8,0,https://www.airbnb.com/rooms/36341389
36358848,Prospect Lefferts Gardens Oasis & Parking,273424772,275,Prospect-Lefferts Gardens,4,Entire home/apt,Brooklyn,30,1125,90,5,5,1,0,https://www.airbnb.com/rooms/36358848
36379540,Gorgeous Brand New Studio Apt 5 min from Manhattan,48434623,143,Long Island City,2,Entire home/apt,Queens,2,1125,6,1,4.71,21,17,https://www.airbnb.com/rooms/36379540
36384956,Beautiful Loft/ BedStuy/Very Bright/ Very Spacious,2628658,150,Bedford-Stuyvesant,2,Entire home/apt,Brooklyn,30,1125,0,1,5,3,0,https://www.airbnb.com/rooms/36384956
36386298,Spacious 3 Bedroom Duplex w/ Huge Backyard parking,273596828,385,Bedford-Stuyvesant,6,Entire home/apt,Brooklyn,30,1125,26,3,4.85,26,1,https://www.airbnb.com/rooms/36386298
36394726,1 bed available in a 2bd/1ba Bushwick Gem,239638986,85,Bushwick,2,Private room,Brooklyn,30,1125,89,1,5,1,0,https://www.airbnb.com/rooms/36394726
36421287,Nice & Lovely room in LIC.5 stops to Times Square,203866020,50,Long Island City,2,Private room,Queens,1,28,4,1,4.79,33,2,https://www.airbnb.com/rooms/36421287
36422549,"Large, quiet, sun-drenched Brooklyn apartment!",2847655,158,Sunset Park,5,Entire home/apt,Brooklyn,4,31,2,4,5,1,1,https://www.airbnb.com/rooms/36422549
36425863,Lovely Private Bedroom with Private bathroom,83554966,132,Upper East Side,2,Private room,Manhattan,30,1125,0,1,4.86,36,0,https://www.airbnb.com/rooms/36425863
36426276,Studio on West Village's Best Block,9121940,89,West Village,2,Entire home/apt,Manhattan,30,360,0,1,4.73,12,1,https://www.airbnb.com/rooms/36426276
36441134,Brooklyn Loft with great train views,3054124,150,Williamsburg,2,Entire home/apt,Brooklyn,4,1125,9,1,5,3,1,https://www.airbnb.com/rooms/36441134
36452170,Peaceful Modern Getaway in Williamsburg,9626457,132,Williamsburg,2,Entire home/apt,Brooklyn,2,1125,4,1,4.89,65,31,https://www.airbnb.com/rooms/36452170
36456548,Gorgeous Prime Brooklyn Penthouse Apartment,13108199,339,Greenpoint,4,Entire home/apt,Brooklyn,4,30,58,2,4.91,23,10,https://www.airbnb.com/rooms/36456548
36456829,Perfectly Located Organic Getaway,6677425,38,Upper West Side,2,Shared room,Manhattan,2,100,23,1,4.72,25,14,https://www.airbnb.com/rooms/36456829
36477307,Brooklyn paradise,241945355,175,East Flatbush,6,Entire home/apt,Brooklyn,2,1125,79,2,4.93,14,9,https://www.airbnb.com/rooms/36477307
36479723,Private room in lovely people house,41326856,63,Elmhurst,4,Private room,Queens,1,1125,74,2,4.57,14,9,https://www.airbnb.com/rooms/36479723
36485171,Beautiful Room in the Heart of Astoria,143040555,38,Astoria,1,Private room,Queens,8,1125,9,1,5,1,1,https://www.airbnb.com/rooms/36485171
36513425,Gallery's House,192380484,51,Long Island City,2,Private room,Queens,2,1125,11,1,4.87,46,10,https://www.airbnb.com/rooms/36513425
36517175,"MIDTOWN, 2-bdrm luxury condo. Extraordinary value",133288905,409,Midtown,6,Entire home/apt,Manhattan,3,3,3,2,5,5,2,https://www.airbnb.com/rooms/36517175
36549754,Bright and Spacious Studio APT 25 Min to Manhattan,274761756,93,Bedford-Stuyvesant,3,Entire home/apt,Brooklyn,3,20,0,2,4.59,22,0,https://www.airbnb.com/rooms/36549754
36551363,Bright Williamsburg duplex w/ work from home setup,44781865,316,Williamsburg,4,Entire home/apt,Brooklyn,4,30,9,2,5,4,1,https://www.airbnb.com/rooms/36551363
36552616,Garden apartment in Harlem brownstone,8637211,119,Harlem,2,Entire home/apt,Manhattan,30,1125,0,1,5,4,0,https://www.airbnb.com/rooms/36552616
36560083,Pur Bonheur.    (Pure Happiness),264393536,102,Crown Heights,3,Entire home/apt,Brooklyn,1,1125,37,3,4.64,73,39,https://www.airbnb.com/rooms/36560083
36560602,"3 bedroom apt, close to museums, subways, markets.",145537757,250,Upper West Side,4,Entire home/apt,Manhattan,7,31,2,4,4.36,11,3,https://www.airbnb.com/rooms/36560602
36588670,Two-levels beautiful apartment on the top floor,224827088,395,Financial District,6,Entire home/apt,Manhattan,5,1125,9,3,5,3,0,https://www.airbnb.com/rooms/36588670
36592294,Sunny South Williamsburg Loft,25703731,300,Williamsburg,2,Private room,Brooklyn,5,60,88,3,5,1,0,https://www.airbnb.com/rooms/36592294
36596438,"750 sqft of light, cleanliness & comfort",1982268,145,Upper West Side,4,Entire home/apt,Manhattan,4,1125,3,2,4.67,6,0,https://www.airbnb.com/rooms/36596438
36599387,UNBEATABLE VIEW/SUNNY ROOM/BIG WINDOWS,4110869,63,Harlem,2,Private room,Manhattan,7,365,86,1,5,3,3,https://www.airbnb.com/rooms/36599387
36602789,COZY Apt/ 8 Min  from LGA Near Manhattan,275129226,100,East Elmhurst,4,Entire home/apt,Queens,30,365,33,4,4.86,14,0,https://www.airbnb.com/rooms/36602789
36603655,Cozy bedroom in Harlem very close to express train,13246721,60,Harlem,2,Private room,Manhattan,30,1125,90,1,4.6,6,0,https://www.airbnb.com/rooms/36603655
36656933,Plush Spacious 1br Williamsburg apt,174494091,89,Bedford-Stuyvesant,6,Entire home/apt,Brooklyn,30,1125,28,3,4.75,8,1,https://www.airbnb.com/rooms/36656933
36657151,1 Bedroom fully renovated located in WILLIAMSBURG,118585968,125,Williamsburg,2,Private room,Brooklyn,3,1125,77,1,4.94,36,0,https://www.airbnb.com/rooms/36657151
36659812,"Chianti, near A-C-3-4 🚇, quiet& calm neighborhood",47782497,56,East New York,2,Private room,Brooklyn,5,1125,60,1,4.72,25,2,https://www.airbnb.com/rooms/36659812
36660274,"Montalcino, Self Check-In, Desk in the room",47782497,52,East New York,2,Private room,Brooklyn,5,1125,52,1,4.8,20,5,https://www.airbnb.com/rooms/36660274
36661909,Dylan Hotel NYC - Standard Queen,266764027,191,Murray Hill,2,Hotel room,Manhattan,1,1125,87,1,4.64,22,9,https://www.airbnb.com/rooms/36661909
36662970,PRIVATE Bedroom in Bushwick,39353885,69,Bushwick,2,Private room,Brooklyn,30,1125,89,1,4.5,6,0,https://www.airbnb.com/rooms/36662970
36663696,Beautiful and Bright - Top rated NYC apartment,269311516,180,Washington Heights,4,Entire home/apt,Manhattan,30,1125,0,2,4.87,70,3,https://www.airbnb.com/rooms/36663696
36695857,Best Rated AirBNB - Uptown NYC/ Columbia Medical,40761063,180,Washington Heights,4,Entire home/apt,Manhattan,30,1125,7,2,4.99,75,9,https://www.airbnb.com/rooms/36695857
36696860,Sunny Room  two min walk to A&C Train w/WiFi,272824348,56,Bedford-Stuyvesant,1,Private room,Brooklyn,30,60,57,1,4.84,44,11,https://www.airbnb.com/rooms/36696860
36697133,Private Bedroom in Harlem,275822205,75,Harlem,1,Private room,Manhattan,30,1125,79,1,4.93,42,0,https://www.airbnb.com/rooms/36697133
36698970,Sunset in Harlem on Hudson,275839005,95,Harlem,2,Private room,Manhattan,2,1125,64,1,4.5,12,0,https://www.airbnb.com/rooms/36698970
36700053,Gorgeous Petfriendly Penthouse Room 25' Manhattan!,47532,37,Bedford-Stuyvesant,1,Private room,Brooklyn,60,1125,1,2,4.5,4,1,https://www.airbnb.com/rooms/36700053
36701061,✰ Classic & Cozy Soho/West Village Studio w/ Loft✰,275324509,250,West Village,2,Entire home/apt,Manhattan,30,1125,90,1,4.63,8,0,https://www.airbnb.com/rooms/36701061
36727825,Manhattan lovely private room,53686964,77,Upper East Side,2,Private room,Manhattan,1,60,70,1,4.39,77,25,https://www.airbnb.com/rooms/36727825
36728983,Private Room w/ Balcony View (Females Only),276068557,52,Kips Bay,2,Private room,Manhattan,30,1125,86,1,3.33,4,1,https://www.airbnb.com/rooms/36728983
36732625,"Luxury NYC 2 Bed, corner of Central Park! ★★★★★",103423674,120,Hell's Kitchen,4,Entire home/apt,Manhattan,90,1125,87,2,5,2,1,https://www.airbnb.com/rooms/36732625
36761349,A Very Merry Loft 4bedrooms 1bath,273073312,220,Williamsburg,7,Entire home/apt,Brooklyn,1,21,39,1,4.85,33,1,https://www.airbnb.com/rooms/36761349
36762249,"It's up to you, NEW YORK, NEW YORK!",17682620,175,Hell's Kitchen,2,Entire home/apt,Manhattan,30,1125,0,3,5,2,1,https://www.airbnb.com/rooms/36762249
36762502,Cozy room,167870946,100,Elmhurst,1,Private room,Queens,30,1125,90,1,5,4,0,https://www.airbnb.com/rooms/36762502
36765077,"Large, Bright Loft FILMING ONLY/NO OVERNIGHT STAYS",2339049,526,Bedford-Stuyvesant,8,Entire home/apt,Brooklyn,30,1125,89,1,4.86,7,0,https://www.airbnb.com/rooms/36765077
36767819,Largest Private Room in Sunny Bushwick Arts Loft,30845921,75,Williamsburg,1,Private room,Brooklyn,30,1125,90,1,5,3,0,https://www.airbnb.com/rooms/36767819
36772632,It’s A Vibe!!! Beautiful Spacious Bedroom,261427783,93,Crown Heights,2,Private room,Brooklyn,30,30,29,1,4.61,18,0,https://www.airbnb.com/rooms/36772632
36783928,Moon's House - Studio near Empire State Building,15880141,89,Midtown,4,Entire home/apt,Manhattan,5,60,15,2,4.93,28,4,https://www.airbnb.com/rooms/36783928
36794104,Beautiful tranquil Greenpoint two bedroom,276558543,155,Greenpoint,4,Entire home/apt,Brooklyn,4,30,21,3,5,29,14,https://www.airbnb.com/rooms/36794104
36803276,Cozy apartment near Columbus Circle/Central Park,4264890,112,Hell's Kitchen,3,Entire home/apt,Manhattan,30,365,48,1,5,2,2,https://www.airbnb.com/rooms/36803276
36804299,Bright Duplex w/Balcony,50453660,395,Bedford-Stuyvesant,5,Entire home/apt,Brooklyn,5,1125,79,2,5,4,4,https://www.airbnb.com/rooms/36804299
36808816,Private Single Bedroom Semibasement Near Subway,102482048,35,Bushwick,1,Private room,Brooklyn,5,1125,68,0,4.59,17,13,https://www.airbnb.com/rooms/36808816
36808981,Most Comfortable and Cozy Apartment in NYC,276684135,253,Upper East Side,5,Entire home/apt,Manhattan,30,1125,90,2,3,4,0,https://www.airbnb.com/rooms/36808981
36811139,For business or pleasure,276683878,211,East Flatbush,1,Private room,Brooklyn,30,30,90,1,5,2,0,https://www.airbnb.com/rooms/36811139
36832048,Brooklyn Comfort and Style,276829981,150,Flatbush,6,Entire home/apt,Brooklyn,30,365,48,4,4.83,24,0,https://www.airbnb.com/rooms/36832048
36836336,"One bedroom/Studio, in Brooklyn, South Park Slope",15655054,92,Sunset Park,2,Entire home/apt,Brooklyn,5,60,23,2,4.78,18,11,https://www.airbnb.com/rooms/36836336
36838192,"Luxe 4Bdrm/2Bath, Free Parking, 10 min to Times Sq",276866466,355,Long Island City,5,Entire home/apt,Queens,30,1125,6,7,4.84,93,60,https://www.airbnb.com/rooms/36838192
36840098,Spacious apt with great natural light.,61978844,110,Bushwick,2,Entire home/apt,Brooklyn,30,30,28,1,5,1,0,https://www.airbnb.com/rooms/36840098
36841167,#3）Warm double room(Public toilet),73944266,55,Flushing,3,Private room,Queens,2,1125,62,2,4.39,18,7,https://www.airbnb.com/rooms/36841167
36847500,Cozy 1BR apartment nestled in heart of Astoria,11787695,114,Astoria,3,Entire home/apt,Queens,4,28,32,1,4.89,28,11,https://www.airbnb.com/rooms/36847500
36851424,"Check out The Warm Room @ our """"KutKave""""",39399272,53,Bushwick,2,Private room,Brooklyn,2,30,49,1,4.5,34,0,https://www.airbnb.com/rooms/36851424
36872628,Large Room two min walk to Express A-Train w/WiFi,272824348,58,Bedford-Stuyvesant,1,Private room,Brooklyn,30,90,57,1,4.69,36,9,https://www.airbnb.com/rooms/36872628
36875336,Sunny Room two min walk to the A&C train w/WiFi,272824348,54,Bedford-Stuyvesant,1,Private room,Brooklyn,30,60,57,1,4.96,45,6,https://www.airbnb.com/rooms/36875336
36900144,2 bedroom suite all to yourself. Manhattan 20 min.,4363605,216,Bedford-Stuyvesant,2,Private room,Brooklyn,1,1125,51,3,4.89,199,124,https://www.airbnb.com/rooms/36900144
36901132,Clean 4 private room W/ private bathroom near park,215128544,96,Flushing,3,Private room,Queens,1,1125,71,2,4.64,22,7,https://www.airbnb.com/rooms/36901132
36904374,2 mins from train and just 15 mins to Manhattan,35453790,69,Sunnyside,2,Private room,Queens,30,1125,81,2,4.92,12,1,https://www.airbnb.com/rooms/36904374
36906470,"SUPERHOST Nice Room, All Close, Friendly Hosts :)",110855358,49,Elmhurst,2,Private room,Queens,3,24,1,1,4.9,21,16,https://www.airbnb.com/rooms/36906470
36906763,"Huge Solo Room near Midtown, 61st station & stores",137358866,58,Woodside,1,Private room,Queens,30,1125,58,1,5,1,1,https://www.airbnb.com/rooms/36906763
36906882,Destination Bushwick,22010249,68,Bushwick,2,Private room,Brooklyn,3,28,58,1,4.68,28,7,https://www.airbnb.com/rooms/36906882
36907061,Bed-Stuy Original BEAUTY...,277359592,175,Bedford-Stuyvesant,3,Entire home/apt,Brooklyn,2,20,81,3,4.69,13,3,https://www.airbnb.com/rooms/36907061
36907176,"Private 2BR, grandest parlor suite by historic BAM",64889149,188,Fort Greene,6,Entire home/apt,Brooklyn,30,1125,57,3,4.85,13,0,https://www.airbnb.com/rooms/36907176
36911220,Kitty 主题大套房（private bathroom),73944266,75,Flushing,2,Private room,Queens,30,1125,89,2,4,1,0,https://www.airbnb.com/rooms/36911220
36913011,Modern 1 Bedroom 3fl Marble Bathroom,45595980,150,Midtown,4,Entire home/apt,Manhattan,30,1125,37,2,5,3,3,https://www.airbnb.com/rooms/36913011
36914033,Furnished 2BR apartment in the UES (30 days min),159598333,99,Upper East Side,5,Entire home/apt,Manhattan,30,365,89,3,5,2,0,https://www.airbnb.com/rooms/36914033
36914501,Sunny Manhattan Private Room-Steps to Subway,253137842,93,East Harlem,2,Private room,Manhattan,2,1125,85,1,4.14,29,0,https://www.airbnb.com/rooms/36914501
36916000,The 21st Century Palace,65523874,151,East Flatbush,10,Entire home/apt,Brooklyn,1,1125,35,1,4.69,51,37,https://www.airbnb.com/rooms/36916000
36922223,Reasonable Woodside Rm->69/Jackson Hts Sta,137358866,39,Woodside,1,Private room,Queens,30,1125,40,1,4.33,3,3,https://www.airbnb.com/rooms/36922223
36939782,Relax private room & bathroom in a cozy apartment,103020905,65,Bushwick,2,Private room,Brooklyn,30,1125,52,1,4.94,32,0,https://www.airbnb.com/rooms/36939782
36941192,Entire Elegant Brownstone with English Garden,2867236,600,Clinton Hill,7,Entire home/apt,Brooklyn,3,28,0,3,5,2,0,https://www.airbnb.com/rooms/36941192
36942316,Quiet/Walk 5 minuet to #7 Subway Main St Flushing,277698942,52,Flushing,8,Private room,Queens,1,30,70,4,4.32,28,11,https://www.airbnb.com/rooms/36942316
36943029,"Modern 4bdr_Heart of Astoria, 20min to Manhattan!",75268330,357,Astoria,10,Entire home/apt,Queens,2,180,28,7,4.98,54,18,https://www.airbnb.com/rooms/36943029
36945647,2BR fully furnished in the UES (30 days min),159598333,99,Upper East Side,4,Entire home/apt,Manhattan,30,365,89,2,3,1,0,https://www.airbnb.com/rooms/36945647
36948978,Smart Home -1 bedroom apt. In Sunset Park Brooklyn,277755975,95,Sunset Park,4,Entire home/apt,Brooklyn,1,28,22,1,4.92,62,0,https://www.airbnb.com/rooms/36948978
36970268,Room in a 3 bedroom apartment in West Village,114856035,50,West Village,1,Private room,Manhattan,4,1125,0,1,4.67,3,1,https://www.airbnb.com/rooms/36970268
36975161,Location! & affordable private room in Brooklyn,203294661,65,Clinton Hill,2,Private room,Brooklyn,30,30,88,0,0,1,0,https://www.airbnb.com/rooms/36975161
36979000,Private Family Home 30 Days or more,9131167,100,Astoria,4,Entire home/apt,Queens,30,1125,28,3,5,1,1,https://www.airbnb.com/rooms/36979000
36979307,Beautiful loft in the heart of Williamsburg!,65679790,208,Williamsburg,2,Shared room,Brooklyn,30,1125,88,3,5,5,0,https://www.airbnb.com/rooms/36979307
36981285,"Bolgheri, Desk in the room, quiet, Self Check-In",47782497,59,East New York,2,Private room,Brooklyn,5,1125,67,1,4.95,22,10,https://www.airbnb.com/rooms/36981285
36981461,Newly Renovated Chic Brooklyn Apartment,1892281,225,East Flatbush,8,Private room,Brooklyn,3,1125,67,4,4.75,28,17,https://www.airbnb.com/rooms/36981461
36983769,beautiful big private room in astoria,122204600,65,Astoria,1,Private room,Queens,30,120,64,1,5,2,0,https://www.airbnb.com/rooms/36983769
36991984,Newly finished private 1 bedroom apartment,183059897,129,East New York,3,Entire home/apt,Brooklyn,2,24,59,2,4.7,175,92,https://www.airbnb.com/rooms/36991984
36999767,Artsy spacious 1BR in Williamsburg,29703156,150,Williamsburg,1,Private room,Brooklyn,30,1125,89,1,5,17,0,https://www.airbnb.com/rooms/36999767
